visit_id,cookie_id,page_id,event_type,sequence_number,event_time
afeea1,d0b56a,3,2,4,03-02-2020 23:54
afeea1,d0b56a,7,1,5,03-02-2020 23:54
afeea1,d0b56a,12,1,6,03-02-2020 23:55
afeea1,d0b56a,13,3,7,03-02-2020 23:56
0f619f,4d02a1,1,1,1,21-01-2020 15:02
0f619f,4d02a1,2,1,2,21-01-2020 15:03
0f619f,4d02a1,3,1,3,21-01-2020 15:03
0f619f,4d02a1,3,2,4,21-01-2020 15:03
0f619f,4d02a1,6,1,5,21-01-2020 15:04
0f619f,4d02a1,7,1,6,21-01-2020 15:04
0f619f,4d02a1,7,2,7,21-01-2020 15:05
0f619f,4d02a1,8,1,8,21-01-2020 15:06
0f619f,4d02a1,9,1,9,21-01-2020 15:07
0f619f,4d02a1,12,1,10,21-01-2020 15:07
0f619f,4d02a1,13,3,11,21-01-2020 15:08
378545,5667ad,1,1,1,02-02-2020 05:18
378545,5667ad,7,1,2,02-02-2020 05:19
378545,5667ad,8,1,3,02-02-2020 05:19
378545,5667ad,8,2,4,02-02-2020 05:19
378545,5667ad,11,1,5,02-02-2020 05:19
378545,5667ad,11,2,6,02-02-2020 05:20
378545,5667ad,12,1,7,02-02-2020 05:21
378545,5667ad,13,3,8,02-02-2020 05:22
b2f523,3b5a90,1,1,1,21-02-2020 11:00
b2f523,3b5a90,2,1,2,21-02-2020 11:00
b2f523,3b5a90,3,1,3,21-02-2020 11:00
b2f523,3b5a90,3,2,4,21-02-2020 11:01
b2f523,3b5a90,4,1,5,21-02-2020 11:01
b2f523,3b5a90,4,2,6,21-02-2020 11:02
b2f523,3b5a90,8,1,7,21-02-2020 11:02
b2f523,3b5a90,10,1,8,21-02-2020 11:03
b2f523,3b5a90,10,2,9,21-02-2020 11:03
b2f523,3b5a90,12,1,10,21-02-2020 11:03
b2f523,3b5a90,13,3,11,21-02-2020 11:04
616868,bac1e1,1,1,1,30-03-2020 07:48
616868,bac1e1,2,1,2,30-03-2020 07:49
616868,bac1e1,3,1,3,30-03-2020 07:49
616868,bac1e1,4,1,4,30-03-2020 07:49
616868,bac1e1,7,1,5,30-03-2020 07:50
616868,bac1e1,7,2,6,30-03-2020 07:50
616868,bac1e1,8,1,7,30-03-2020 07:51
616868,bac1e1,9,1,8,30-03-2020 07:52
616868,bac1e1,10,1,9,30-03-2020 07:52
616868,bac1e1,10,2,10,30-03-2020 07:52
616868,bac1e1,11,1,11,30-03-2020 07:52
616868,bac1e1,12,1,12,30-03-2020 07:53
10f4a9,f28438,1,1,1,06-03-2020 07:22
10f4a9,f28438,2,1,2,06-03-2020 07:23
10f4a9,f28438,3,1,3,06-03-2020 07:23
10f4a9,f28438,3,2,4,06-03-2020 07:24
10f4a9,f28438,5,1,5,06-03-2020 07:24
10f4a9,f28438,6,1,6,06-03-2020 07:24
10f4a9,f28438,6,2,7,06-03-2020 07:25
10f4a9,f28438,7,1,8,06-03-2020 07:25
10f4a9,f28438,8,1,9,06-03-2020 07:26
10f4a9,f28438,9,1,10,06-03-2020 07:26
10f4a9,f28438,10,1,11,06-03-2020 07:26
10f4a9,f28438,10,2,12,06-03-2020 07:27
10f4a9,f28438,11,1,13,06-03-2020 07:27
10f4a9,f28438,11,2,14,06-03-2020 07:27
10f4a9,f28438,12,1,15,06-03-2020 07:28
10f4a9,f28438,13,3,16,06-03-2020 07:28
db46d7,3eb392,1,1,1,09-03-2020 14:56
db46d7,3eb392,2,1,2,09-03-2020 14:57
db46d7,3eb392,3,1,3,09-03-2020 14:57
db46d7,3eb392,3,2,4,09-03-2020 14:58
db46d7,3eb392,6,1,5,09-03-2020 14:58
db46d7,3eb392,8,1,6,09-03-2020 14:59
db46d7,3eb392,11,1,7,09-03-2020 14:59
db46d7,3eb392,11,2,8,09-03-2020 14:59
db46d7,3eb392,12,1,9,09-03-2020 14:59
db46d7,3eb392,13,3,10,09-03-2020 15:00
a00d95,6df816,1,1,1,28-02-2020 10:13
a00d95,6df816,2,1,2,28-02-2020 10:13
a00d95,6df816,3,1,3,28-02-2020 10:13
a00d95,6df816,3,2,4,28-02-2020 10:14
a00d95,6df816,5,1,5,28-02-2020 10:15
a00d95,6df816,9,1,6,28-02-2020 10:16
a00d95,6df816,11,1,7,28-02-2020 10:16
a00d95,6df816,12,1,8,28-02-2020 10:17
a00d95,6df816,13,3,9,28-02-2020 10:17
9ab6c3,1e72dc,1,1,1,22-02-2020 11:42
9ab6c3,1e72dc,2,1,2,22-02-2020 11:42
9ab6c3,1e72dc,3,1,3,22-02-2020 11:43
9ab6c3,1e72dc,3,2,4,22-02-2020 11:44
9ab6c3,1e72dc,6,1,5,22-02-2020 11:44
9ab6c3,1e72dc,7,1,6,22-02-2020 11:44
9ab6c3,1e72dc,7,2,7,22-02-2020 11:45
9ab6c3,1e72dc,9,1,8,22-02-2020 11:45
9ab6c3,1e72dc,10,1,9,22-02-2020 11:45
9ab6c3,1e72dc,12,1,10,22-02-2020 11:46
5f3e03,642b76,1,1,1,01-04-2020 11:35
5f3e03,642b76,2,1,2,01-04-2020 11:35
5f3e03,642b76,4,1,3,01-04-2020 11:36
5f3e03,642b76,5,1,4,01-04-2020 11:36
5f3e03,642b76,5,2,5,01-04-2020 11:37
5f3e03,642b76,6,1,6,01-04-2020 11:37
5f3e03,642b76,8,1,7,01-04-2020 11:38
5f3e03,642b76,9,1,8,01-04-2020 11:38
5f3e03,642b76,12,1,9,01-04-2020 11:39
5f3e03,642b76,13,3,10,01-04-2020 11:39
ec771c,007c20,1,1,1,07-04-2020 08:44
ec771c,007c20,2,1,2,07-04-2020 08:45
ec771c,007c20,3,1,3,07-04-2020 08:45
ec771c,007c20,4,1,4,07-04-2020 08:45
ec771c,007c20,6,1,5,07-04-2020 08:46
ec771c,007c20,6,2,6,07-04-2020 08:46
ec771c,007c20,7,1,7,07-04-2020 08:46
ec771c,007c20,7,2,8,07-04-2020 08:47
ec771c,007c20,8,1,9,07-04-2020 08:47
ec771c,007c20,8,2,10,07-04-2020 08:48
ec771c,007c20,10,1,11,07-04-2020 08:49
ec771c,007c20,11,1,12,07-04-2020 08:50
ec771c,007c20,11,2,13,07-04-2020 08:50
ec771c,007c20,12,1,14,07-04-2020 08:50
ec771c,007c20,13,3,15,07-04-2020 08:50
61c4e8,879617,1,1,1,22-02-2020 12:40
61c4e8,879617,6,1,2,22-02-2020 12:41
61c4e8,879617,6,2,3,22-02-2020 12:41
61c4e8,879617,8,1,4,22-02-2020 12:42
61c4e8,879617,8,2,5,22-02-2020 12:42
61c4e8,879617,9,1,6,22-02-2020 12:42
61c4e8,879617,11,1,7,22-02-2020 12:43
61c4e8,879617,11,2,8,22-02-2020 12:44
61c4e8,879617,12,1,9,22-02-2020 12:44
61c4e8,879617,13,3,10,22-02-2020 12:45
04caa8,53f242,1,1,1,07-04-2020 02:57
04caa8,53f242,2,1,2,07-04-2020 02:57
04caa8,53f242,4,1,3,07-04-2020 02:58
04caa8,53f242,4,2,4,07-04-2020 02:59
04caa8,53f242,5,1,5,07-04-2020 03:00
04caa8,53f242,6,1,6,07-04-2020 03:01
04caa8,53f242,6,2,7,07-04-2020 03:01
04caa8,53f242,7,1,8,07-04-2020 03:01
04caa8,53f242,8,1,9,07-04-2020 03:02
04caa8,53f242,12,1,10,07-04-2020 03:02
04caa8,53f242,13,3,11,07-04-2020 03:03
e977cd,0be779,1,1,1,18-04-2020 16:17
e977cd,0be779,2,1,2,18-04-2020 16:18
e977cd,0be779,3,1,3,18-04-2020 16:18
e977cd,0be779,3,2,4,18-04-2020 16:19
e977cd,0be779,5,1,5,18-04-2020 16:20
e977cd,0be779,6,1,6,18-04-2020 16:21
e977cd,0be779,7,1,7,18-04-2020 16:21
e977cd,0be779,8,1,8,18-04-2020 16:21
e977cd,0be779,11,1,9,18-04-2020 16:22
e977cd,0be779,12,1,10,18-04-2020 16:22
22094a,70804f,1,1,1,22-02-2020 22:01
22094a,70804f,3,1,2,22-02-2020 22:02
22094a,70804f,3,2,3,22-02-2020 22:02
22094a,70804f,6,1,4,22-02-2020 22:02
22094a,70804f,11,1,5,22-02-2020 22:03
004aaf,b0240a,1,1,1,18-03-2020 13:23
004aaf,b0240a,2,1,2,18-03-2020 13:23
004aaf,b0240a,4,1,3,18-03-2020 13:23
004aaf,b0240a,5,1,4,18-03-2020 13:24
004aaf,b0240a,5,2,5,18-03-2020 13:24
004aaf,b0240a,9,1,6,18-03-2020 13:24
004aaf,b0240a,9,2,7,18-03-2020 13:24
004aaf,b0240a,12,1,8,18-03-2020 13:25
004aaf,b0240a,13,3,9,18-03-2020 13:26
94ae18,1312a7,1,1,1,07-03-2020 15:57
94ae18,1312a7,2,1,2,07-03-2020 15:57
94ae18,1312a7,3,1,3,07-03-2020 15:58
94ae18,1312a7,4,1,4,07-03-2020 15:58
94ae18,1312a7,4,2,5,07-03-2020 15:59
94ae18,1312a7,8,1,6,07-03-2020 15:59
94ae18,1312a7,8,2,7,07-03-2020 15:59
94ae18,1312a7,9,1,8,07-03-2020 16:00
94ae18,1312a7,10,1,9,07-03-2020 16:00
94ae18,1312a7,11,1,10,07-03-2020 16:01
94ae18,1312a7,12,1,11,07-03-2020 16:01
94ae18,1312a7,13,3,12,07-03-2020 16:02
19f871,886f15,1,1,1,01-03-2020 20:03
19f871,886f15,2,1,2,01-03-2020 20:03
19f871,886f15,3,1,3,01-03-2020 20:04
19f871,886f15,3,2,4,01-03-2020 20:04
19f871,886f15,4,1,5,01-03-2020 20:05
19f871,886f15,5,1,6,01-03-2020 20:06
19f871,886f15,6,1,7,01-03-2020 20:07
19f871,886f15,6,2,8,01-03-2020 20:07
19f871,886f15,7,1,9,01-03-2020 20:08
19f871,886f15,9,1,10,01-03-2020 20:09
19f871,886f15,11,1,11,01-03-2020 20:09
19f871,886f15,12,1,12,01-03-2020 20:09
eb5d77,79dcb4,1,1,1,02-04-2020 07:24
eb5d77,79dcb4,2,1,2,02-04-2020 07:24
eb5d77,79dcb4,4,1,3,02-04-2020 07:25
eb5d77,79dcb4,4,2,4,02-04-2020 07:26
eb5d77,79dcb4,7,1,5,02-04-2020 07:27
eb5d77,79dcb4,8,1,6,02-04-2020 07:27
eb5d77,79dcb4,8,2,7,02-04-2020 07:27
eb5d77,79dcb4,9,1,8,02-04-2020 07:28
eb5d77,79dcb4,9,2,9,02-04-2020 07:28
eb5d77,79dcb4,10,1,10,02-04-2020 07:28
eb5d77,79dcb4,10,2,11,02-04-2020 07:29
eb5d77,79dcb4,11,1,12,02-04-2020 07:30
eb5d77,79dcb4,11,2,13,02-04-2020 07:30
eb5d77,79dcb4,12,1,14,02-04-2020 07:31
eb5d77,79dcb4,13,3,15,02-04-2020 07:32
247a27,b2d0ec,1,1,1,03-04-2020 04:58
247a27,b2d0ec,2,1,2,03-04-2020 04:59
247a27,b2d0ec,5,1,3,03-04-2020 04:59
247a27,b2d0ec,5,2,4,03-04-2020 05:00
247a27,b2d0ec,7,1,5,03-04-2020 05:01
247a27,b2d0ec,7,2,6,03-04-2020 05:02
247a27,b2d0ec,12,1,7,03-04-2020 05:02
247a27,b2d0ec,13,3,8,03-04-2020 05:02
ef4da2,ec9947,1,1,1,03-02-2020 23:48
ef4da2,ec9947,2,1,2,03-02-2020 23:48
ef4da2,ec9947,3,1,3,03-02-2020 23:49
ef4da2,ec9947,3,2,4,03-02-2020 23:49
ef4da2,ec9947,4,1,5,03-02-2020 23:50
ef4da2,ec9947,4,2,6,03-02-2020 23:50
ef4da2,ec9947,5,1,7,03-02-2020 23:51
ef4da2,ec9947,5,2,8,03-02-2020 23:51
ef4da2,ec9947,7,1,9,03-02-2020 23:52
ef4da2,ec9947,7,2,10,03-02-2020 23:52
ef4da2,ec9947,10,1,11,03-02-2020 23:53
ef4da2,ec9947,12,1,12,03-02-2020 23:53
ef4da2,ec9947,13,3,13,03-02-2020 23:54
83f7e4,ba275f,1,1,1,26-02-2020 23:15
83f7e4,ba275f,3,1,2,26-02-2020 23:15
83f7e4,ba275f,3,2,3,26-02-2020 23:15
83f7e4,ba275f,4,1,4,26-02-2020 23:15
83f7e4,ba275f,4,2,5,26-02-2020 23:16
83f7e4,ba275f,8,1,6,26-02-2020 23:16
83f7e4,ba275f,8,2,7,26-02-2020 23:17
83f7e4,ba275f,12,1,8,26-02-2020 23:18
61d259,26e8e9,1,1,1,02-02-2020 14:15
61d259,26e8e9,2,1,2,02-02-2020 14:15
61d259,26e8e9,5,1,3,02-02-2020 14:15
61d259,26e8e9,6,1,4,02-02-2020 14:16
61d259,26e8e9,8,1,5,02-02-2020 14:17
61d259,26e8e9,9,1,6,02-02-2020 14:17
61d259,26e8e9,9,2,7,02-02-2020 14:18
61d259,26e8e9,12,1,8,02-02-2020 14:18
61d259,26e8e9,13,3,9,02-02-2020 14:19
f22908,08494b,1,1,1,28-04-2020 15:34
f22908,08494b,2,1,2,28-04-2020 15:34
f22908,08494b,3,1,3,28-04-2020 15:34
f22908,08494b,3,2,4,28-04-2020 15:35
f22908,08494b,4,1,5,28-04-2020 15:35
f22908,08494b,4,2,6,28-04-2020 15:36
f22908,08494b,5,1,7,28-04-2020 15:36
f22908,08494b,9,1,8,28-04-2020 15:37
f22908,08494b,9,2,9,28-04-2020 15:38
f22908,08494b,10,1,10,28-04-2020 15:38
f22908,08494b,10,2,11,28-04-2020 15:38
f22908,08494b,11,1,12,28-04-2020 15:39
f22908,08494b,11,2,13,28-04-2020 15:40
f22908,08494b,12,1,14,28-04-2020 15:40
f22908,08494b,13,3,15,28-04-2020 15:41
ce890a,0e2865,1,1,1,09-05-2020 08:27
ce890a,0e2865,2,1,2,09-05-2020 08:28
ce890a,0e2865,6,1,3,09-05-2020 08:28
ce890a,0e2865,7,1,4,09-05-2020 08:29
ce890a,0e2865,11,1,5,09-05-2020 08:30
ce890a,0e2865,11,2,6,09-05-2020 08:31
7f57ff,9a0dce,1,1,1,25-03-2020 03:05
7f57ff,9a0dce,3,1,2,25-03-2020 03:06
7f57ff,9a0dce,3,2,3,25-03-2020 03:06
7f57ff,9a0dce,5,1,4,25-03-2020 03:07
7f57ff,9a0dce,5,2,5,25-03-2020 03:07
7f57ff,9a0dce,6,1,6,25-03-2020 03:08
7f57ff,9a0dce,6,2,7,25-03-2020 03:09
7f57ff,9a0dce,8,1,8,25-03-2020 03:09
7f57ff,9a0dce,10,1,9,25-03-2020 03:09
7f57ff,9a0dce,10,2,10,25-03-2020 03:10
7f57ff,9a0dce,12,1,11,25-03-2020 03:10
7f57ff,9a0dce,13,3,12,25-03-2020 03:11
00b0a0,97b3d3,1,1,1,17-05-2020 06:29
00b0a0,97b3d3,2,1,2,17-05-2020 06:29
00b0a0,97b3d3,4,1,3,17-05-2020 06:29
00b0a0,97b3d3,5,1,4,17-05-2020 06:30
00b0a0,97b3d3,5,2,5,17-05-2020 06:30
00b0a0,97b3d3,9,1,6,17-05-2020 06:30
00b0a0,97b3d3,9,2,7,17-05-2020 06:31
00b0a0,97b3d3,10,1,8,17-05-2020 06:32
00b0a0,97b3d3,10,2,9,17-05-2020 06:32
00b0a0,97b3d3,12,1,10,17-05-2020 06:33
00b0a0,97b3d3,13,3,11,17-05-2020 06:33
2.40E+42,f1a3d4,1,1,1,15-02-2020 20:14
2.40E+42,f1a3d4,2,1,2,15-02-2020 20:14
2.40E+42,f1a3d4,3,1,3,15-02-2020 20:14
2.40E+42,f1a3d4,3,2,4,15-02-2020 20:15
2.40E+42,f1a3d4,7,1,5,15-02-2020 20:15
2.40E+42,f1a3d4,7,2,6,15-02-2020 20:16
2.40E+42,f1a3d4,9,1,7,15-02-2020 20:16
2.40E+42,f1a3d4,10,1,8,15-02-2020 20:17
2.40E+42,f1a3d4,10,2,9,15-02-2020 20:18
2.40E+42,f1a3d4,11,1,10,15-02-2020 20:18
6cbcc8,d7df7b,1,1,1,14-04-2020 13:37
6cbcc8,d7df7b,2,1,2,14-04-2020 13:37
6cbcc8,d7df7b,3,1,3,14-04-2020 13:38
6cbcc8,d7df7b,4,1,4,14-04-2020 13:39
6cbcc8,d7df7b,9,1,5,14-04-2020 13:39
6cbcc8,d7df7b,9,2,6,14-04-2020 13:39
6cbcc8,d7df7b,11,1,7,14-04-2020 13:39
6cbcc8,d7df7b,12,1,8,14-04-2020 13:39
6cbcc8,d7df7b,13,3,9,14-04-2020 13:40
4a16dd,0ff4aa,1,1,1,17-03-2020 08:32
4a16dd,0ff4aa,2,1,2,17-03-2020 08:32
4a16dd,0ff4aa,3,1,3,17-03-2020 08:32
4a16dd,0ff4aa,6,1,4,17-03-2020 08:33
4a16dd,0ff4aa,6,2,5,17-03-2020 08:33
4a16dd,0ff4aa,12,1,6,17-03-2020 08:34
4a16dd,0ff4aa,13,3,7,17-03-2020 08:35
abd783,c2ad4f,1,1,1,15-02-2020 11:33
abd783,c2ad4f,2,1,2,15-02-2020 11:34
abd783,c2ad4f,3,1,3,15-02-2020 11:35
abd783,c2ad4f,3,2,4,15-02-2020 11:36
abd783,c2ad4f,4,1,5,15-02-2020 11:36
abd783,c2ad4f,4,2,6,15-02-2020 11:36
abd783,c2ad4f,5,1,7,15-02-2020 11:36
abd783,c2ad4f,5,2,8,15-02-2020 11:36
abd783,c2ad4f,8,1,9,15-02-2020 11:37
abd783,c2ad4f,8,2,10,15-02-2020 11:37
abd783,c2ad4f,9,1,11,15-02-2020 11:38
abd783,c2ad4f,9,2,12,15-02-2020 11:39
abd783,c2ad4f,10,1,13,15-02-2020 11:40
abd783,c2ad4f,10,2,14,15-02-2020 11:40
abd783,c2ad4f,11,1,15,15-02-2020 11:41
abd783,c2ad4f,11,2,16,15-02-2020 11:41
abd783,c2ad4f,12,1,17,15-02-2020 11:42
abd783,c2ad4f,13,3,18,15-02-2020 11:43
985b98,64b8ea,1,1,1,22-02-2020 01:33
985b98,64b8ea,2,1,2,22-02-2020 01:34
985b98,64b8ea,4,1,3,22-02-2020 01:35
985b98,64b8ea,5,1,4,22-02-2020 01:35
985b98,64b8ea,5,2,5,22-02-2020 01:35
985b98,64b8ea,6,1,6,22-02-2020 01:35
985b98,64b8ea,6,2,7,22-02-2020 01:36
985b98,64b8ea,7,1,8,22-02-2020 01:36
985b98,64b8ea,7,2,9,22-02-2020 01:37
985b98,64b8ea,10,1,10,22-02-2020 01:37
985b98,64b8ea,11,1,11,22-02-2020 01:38
985b98,64b8ea,12,1,12,22-02-2020 01:39
985b98,64b8ea,13,3,13,22-02-2020 01:39
3d5565,fb9e49,1,1,1,15-03-2020 06:09
3d5565,fb9e49,2,1,2,15-03-2020 06:09
3d5565,fb9e49,6,1,3,15-03-2020 06:09
3d5565,fb9e49,7,1,4,15-03-2020 06:10
3d5565,fb9e49,9,1,5,15-03-2020 06:11
49f2ba,ab0696,1,1,1,26-03-2020 02:21
49f2ba,ab0696,2,1,2,26-03-2020 02:21
49f2ba,ab0696,3,1,3,26-03-2020 02:22
49f2ba,ab0696,3,2,4,26-03-2020 02:22
49f2ba,ab0696,4,1,5,26-03-2020 02:23
49f2ba,ab0696,5,1,6,26-03-2020 02:24
49f2ba,ab0696,6,1,7,26-03-2020 02:24
49f2ba,ab0696,7,1,8,26-03-2020 02:25
49f2ba,ab0696,9,1,9,26-03-2020 02:25
49f2ba,ab0696,9,2,10,26-03-2020 02:26
49f2ba,ab0696,10,1,11,26-03-2020 02:27
49f2ba,ab0696,10,2,12,26-03-2020 02:27
49f2ba,ab0696,12,1,13,26-03-2020 02:28
49f2ba,ab0696,13,3,14,26-03-2020 02:28
66a47b,f719c0,1,1,1,22-02-2020 05:30
66a47b,f719c0,2,1,2,22-02-2020 05:30
66a47b,f719c0,6,1,3,22-02-2020 05:31
66a47b,f719c0,9,1,4,22-02-2020 05:32
66a47b,f719c0,11,1,5,22-02-2020 05:32
0d09fa,0af642,1,1,1,23-02-2020 13:00
0d09fa,0af642,3,1,2,23-02-2020 13:01
0d09fa,0af642,3,2,3,23-02-2020 13:02
0d09fa,0af642,5,1,4,23-02-2020 13:02
0d09fa,0af642,7,1,5,23-02-2020 13:03
0d09fa,0af642,7,2,6,23-02-2020 13:03
0d09fa,0af642,8,1,7,23-02-2020 13:04
0d09fa,0af642,9,1,8,23-02-2020 13:04
0d09fa,0af642,11,1,9,23-02-2020 13:04
0d09fa,0af642,11,2,10,23-02-2020 13:05
0d09fa,0af642,12,1,11,23-02-2020 13:05
0d09fa,0af642,13,3,12,23-02-2020 13:06
a96caa,2bc5b5,1,1,1,28-01-2020 05:58
a96caa,2bc5b5,2,1,2,28-01-2020 05:58
a96caa,2bc5b5,3,1,3,28-01-2020 05:59
a96caa,2bc5b5,3,2,4,28-01-2020 05:59
a96caa,2bc5b5,4,1,5,28-01-2020 05:59
a96caa,2bc5b5,4,2,6,28-01-2020 06:00
a96caa,2bc5b5,7,1,7,28-01-2020 06:01
a96caa,2bc5b5,8,1,8,28-01-2020 06:02
a96caa,2bc5b5,8,2,9,28-01-2020 06:02
a96caa,2bc5b5,9,1,10,28-01-2020 06:03
a96caa,2bc5b5,10,1,11,28-01-2020 06:03
a96caa,2bc5b5,11,1,12,28-01-2020 06:03
a96caa,2bc5b5,11,2,13,28-01-2020 06:04
a96caa,2bc5b5,12,1,14,28-01-2020 06:04
a96caa,2bc5b5,13,3,15,28-01-2020 06:04
17ce25,8ff55a,1,1,1,06-03-2020 13:04
17ce25,8ff55a,2,1,2,06-03-2020 13:05
17ce25,8ff55a,4,1,3,06-03-2020 13:05
17ce25,8ff55a,4,2,4,06-03-2020 13:06
17ce25,8ff55a,5,1,5,06-03-2020 13:07
17ce25,8ff55a,5,2,6,06-03-2020 13:08
17ce25,8ff55a,6,1,7,06-03-2020 13:08
17ce25,8ff55a,9,1,8,06-03-2020 13:09
17ce25,8ff55a,9,2,9,06-03-2020 13:09
17ce25,8ff55a,11,1,10,06-03-2020 13:10
17ce25,8ff55a,12,1,11,06-03-2020 13:10
17ce25,8ff55a,13,3,12,06-03-2020 13:10
ea982d,8c3236,1,1,1,16-03-2020 08:15
ea982d,8c3236,6,1,2,16-03-2020 08:16
ea982d,8c3236,6,2,3,16-03-2020 08:17
ea982d,8c3236,10,1,4,16-03-2020 08:17
484ece,921931,1,1,1,26-03-2020 12:49
484ece,921931,2,1,2,26-03-2020 12:49
484ece,921931,3,1,3,26-03-2020 12:49
484ece,921931,3,2,4,26-03-2020 12:50
484ece,921931,4,1,5,26-03-2020 12:50
484ece,921931,7,1,6,26-03-2020 12:51
484ece,921931,7,2,7,26-03-2020 12:51
484ece,921931,9,1,8,26-03-2020 12:51
484ece,921931,9,2,9,26-03-2020 12:51
484ece,921931,10,1,10,26-03-2020 12:52
484ece,921931,10,2,11,26-03-2020 12:52
484ece,921931,11,1,12,26-03-2020 12:53
484ece,921931,12,1,13,26-03-2020 12:53
484ece,921931,13,3,14,26-03-2020 12:54
4.83E+12,90090d,1,1,1,02-03-2020 02:42
4.83E+12,90090d,2,1,2,02-03-2020 02:42
4.83E+12,90090d,4,1,3,02-03-2020 02:43
4.83E+12,90090d,5,1,4,02-03-2020 02:44
4.83E+12,90090d,8,1,5,02-03-2020 02:45
4.83E+12,90090d,9,1,6,02-03-2020 02:45
4.83E+12,90090d,10,1,7,02-03-2020 02:46
4.83E+12,90090d,10,2,8,02-03-2020 02:47
4.83E+12,90090d,12,1,9,02-03-2020 02:47
4.83E+12,90090d,13,3,10,02-03-2020 02:48
a58394,355624,1,1,1,19-03-2020 23:40
a58394,355624,2,1,2,19-03-2020 23:41
a58394,355624,5,1,3,19-03-2020 23:41
a58394,355624,6,1,4,19-03-2020 23:42
a58394,355624,6,2,5,19-03-2020 23:42
a58394,355624,9,1,6,19-03-2020 23:42
a58394,355624,10,1,7,19-03-2020 23:43
a58394,355624,11,1,8,19-03-2020 23:44
a58394,355624,11,2,9,19-03-2020 23:44
a58394,355624,12,1,10,19-03-2020 23:44
a58394,355624,13,3,11,19-03-2020 23:45
18373b,1a3c5e,1,1,1,20-02-2020 08:08
18373b,1a3c5e,3,1,2,20-02-2020 08:09
18373b,1a3c5e,8,1,3,20-02-2020 08:09
18373b,1a3c5e,11,1,4,20-02-2020 08:09
18373b,1a3c5e,11,2,5,20-02-2020 08:10
18373b,1a3c5e,12,1,6,20-02-2020 08:10
18373b,1a3c5e,13,3,7,20-02-2020 08:11
257dad,9f76ef,1,1,1,31-01-2020 15:42
257dad,9f76ef,2,1,2,31-01-2020 15:43
257dad,9f76ef,5,1,3,31-01-2020 15:43
257dad,9f76ef,6,1,4,31-01-2020 15:43
257dad,9f76ef,8,1,5,31-01-2020 15:44
257dad,9f76ef,9,1,6,31-01-2020 15:44
257dad,9f76ef,10,1,7,31-01-2020 15:44
257dad,9f76ef,10,2,8,31-01-2020 15:44
257dad,9f76ef,12,1,9,31-01-2020 15:45
257dad,9f76ef,13,3,10,31-01-2020 15:46
c5b87e,4a2e0b,1,1,1,12-03-2020 14:40
c5b87e,4a2e0b,2,1,2,12-03-2020 14:41
c5b87e,4a2e0b,4,1,3,12-03-2020 14:42
c5b87e,4a2e0b,4,2,4,12-03-2020 14:42
c5b87e,4a2e0b,5,1,5,12-03-2020 14:43
c5b87e,4a2e0b,6,1,6,12-03-2020 14:44
c5b87e,4a2e0b,7,1,7,12-03-2020 14:44
c5b87e,4a2e0b,7,2,8,12-03-2020 14:44
c5b87e,4a2e0b,9,1,9,12-03-2020 14:45
c5b87e,4a2e0b,9,2,10,12-03-2020 14:46
c5b87e,4a2e0b,10,1,11,12-03-2020 14:46
c5b87e,4a2e0b,10,2,12,12-03-2020 14:47
c5b87e,4a2e0b,12,1,13,12-03-2020 14:48
c5b87e,4a2e0b,13,3,14,12-03-2020 14:49
3130f7,94584e,1,1,1,23-04-2020 20:56
3130f7,94584e,2,1,2,23-04-2020 20:56
3130f7,94584e,4,1,3,23-04-2020 20:57
3130f7,94584e,4,2,4,23-04-2020 20:57
3130f7,94584e,5,1,5,23-04-2020 20:58
3130f7,94584e,6,1,6,23-04-2020 20:58
3130f7,94584e,6,2,7,23-04-2020 20:59
3130f7,94584e,7,1,8,23-04-2020 21:00
3130f7,94584e,8,1,9,23-04-2020 21:01
3130f7,94584e,9,1,10,23-04-2020 21:01
b1290c,9c5130,1,1,1,28-02-2020 11:14
b1290c,9c5130,2,1,2,28-02-2020 11:15
b1290c,9c5130,5,1,3,28-02-2020 11:15
b1290c,9c5130,5,2,4,28-02-2020 11:16
b1290c,9c5130,7,1,5,28-02-2020 11:17
b1290c,9c5130,7,2,6,28-02-2020 11:17
b1290c,9c5130,8,1,7,28-02-2020 11:18
b1290c,9c5130,8,2,8,28-02-2020 11:18
b1290c,9c5130,9,1,9,28-02-2020 11:19
b1290c,9c5130,9,2,10,28-02-2020 11:20
b1290c,9c5130,10,1,11,28-02-2020 11:20
35535f,dc65c5,1,1,1,13-02-2020 03:47
35535f,dc65c5,2,1,2,13-02-2020 03:47
35535f,dc65c5,4,1,3,13-02-2020 03:48
35535f,dc65c5,4,2,4,13-02-2020 03:49
35535f,dc65c5,5,1,5,13-02-2020 03:49
35535f,dc65c5,7,1,6,13-02-2020 03:50
35535f,dc65c5,8,1,7,13-02-2020 03:51
35535f,dc65c5,8,2,8,13-02-2020 03:51
35535f,dc65c5,9,1,9,13-02-2020 03:51
76ee84,707486,1,1,1,28-05-2020 20:11
76ee84,707486,2,1,2,28-05-2020 20:12
76ee84,707486,3,1,3,28-05-2020 20:13
76ee84,707486,3,2,4,28-05-2020 20:14
76ee84,707486,5,1,5,28-05-2020 20:15
76ee84,707486,9,1,6,28-05-2020 20:15
76ee84,707486,9,2,7,28-05-2020 20:15
76ee84,707486,10,1,8,28-05-2020 20:16
76ee84,707486,10,2,9,28-05-2020 20:16
76ee84,707486,12,1,10,28-05-2020 20:16
